location,sex,cause,age,RMSE_deaths_base,RMSE_prev_base,RMSE_deaths_cal,RMSE_prev_cal,base_err,cal_err,n_eval,n_par,hit_bound,bg_modified_rows
Indonesia,Male,Ischemic stroke,25-29 years,20.0975364360533,2267.00780177978,12.401640875701,3504.93096786653,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,30-34 years,22.1442694058608,2214.34705442966,13.467000985106,4535.85931589301,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,35-39 years,56.4444933713255,3534.78335518066,39.4794820895001,5751.67363213504,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,40-44 years,212.650931489868,6615.41937641819,39.0128917090669,4432.85566189601,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,45-49 years,220.814745727328,10581.2624111438,40.6428805715172,10344.5099992194,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,50-54 years,253.881841725151,14070.1954117238,120.998501521106,7496.95241310095,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,55-59 years,1265.52804408835,14278.9106670334,236.622414075367,17548.1133474093,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,60-64 years,321.809323849082,12444.4394802935,1041.30770705424,9090.70946454095,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,65-69 years,2582.01054245043,20496.7345229475,729.962453271227,17222.7947728512,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,70-74 years,2871.50123240258,44169.1803220454,1572.87752071421,29451.9832777441,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,75-79 years,6698.62362470157,55501.7648348634,1432.67046018033,34903.1805036535,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,80-84 years,6139.22877156016,48023.8886870875,2151.7832085048,39545.9362321852,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,85-89 years,4951.03726663843,26912.9233614557,2032.49511276853,21222.5111506284,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,90-94 years,2415.35211398843,7815.89682186043,806.636954833537,6821.3256087406,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Ischemic stroke,95+ years,730.442846496507,1718.95949230978,835.533351813276,1690.49756703103,226.992779199171,70.2751580970012,278,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,20-24 years,31.2958207413733,6163.07526613445,7.68736664599196,3728.06665254043,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,25-29 years,24.7143882342059,1819.93910301196,13.2129427939149,4918.37334574688,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,30-34 years,19.0708500230981,5092.82157077411,41.8610523868359,4376.72910423894,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,35-39 years,26.750554048064,1665.43016286072,14.8068506610028,1002.72994329309,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,40-44 years,37.984744139152,4143.95386886822,5.7996970697479,4129.68971667905,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,45-49 years,46.1950610739806,7804.74300595851,25.3296593417927,8383.47769575687,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,50-54 years,59.8309100001601,8058.68476953611,21.5878495380583,8689.85998088442,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,55-59 years,58.0166246874672,6378.56260390483,32.306477678216,6721.31594633644,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,60-64 years,49.2982356862598,4158.17040180982,25.9088295497482,4355.84442639188,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,65-69 years,39.9264167247312,2618.60402236924,6.14079874609773,2718.63669567489,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,70-74 years,43.456453594861,2368.88515041947,5.92077991026974,2479.66059419787,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,75-79 years,41.0526429305321,1856.77387917925,13.5340620152355,1918.49627012542,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,80-84 years,31.9543902778988,1123.28090599139,14.4708463525616,1125.92660624096,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,85-89 years,20.6684608216172,442.235782711848,7.87265861566441,435.885076045539,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,90-94 years,11.9006503026913,103.581936893078,4.63709851164389,121.905328864088,427.587337048923,140.040044906092,214,32,FALSE,0
Indonesia,Male,Rheumatic heart disease,95+ years,5.33789441221937,22.8605661880553,5.75055015616471,20.3704805337048,427.587337048923,140.040044906092,214,32,FALSE,0
