age,sex,cause,year,location,BG.mx.all,ALL.mx,BG.mx,PREVt0,DIS.mx.t0,Nx,cause_id,age_group,age_mid,population,all_cause_mx,all_cause_deaths,cause_fraction_raw,cause_fraction,selected_fraction_sum_raw,fraction_adjustment_factor,incidence_rate,prevalence_rate,cause_name,gbd_cause_name,cause_mx,cause_deaths,incident_cases,prevalent_cases,epidemiology_source,scaling_source,incidence_available,incidence_data_status,prevalence_available,prevalence_data_status,IR,CF,pop,check_well,check_sick,newcases,covid.mx
20,Male,istroke,2036,Indonesia,0.00134194275082004,0.00142037916551052,0.00141647935519145,0.00185765208085808,3.89981031907006e-06,2339747.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000151334684081029,0.00398999122111656,2339747.5,,,0,0
73,Female,rhd,2023,Indonesia,0.0151255545705806,0.0302510461167055,0.0302189966336602,0.0033815585506118,3.20494830453366e-05,522148.5,,,,,,,,,,,,,,,,,,,,,,,,,2.7206704487725e-05,0.00520824009216087,522148.5,,,0,0
91,Male,hhd,2034,Indonesia,0.0850197602080701,0.149618034286184,0.145392805792567,0.0280465934242021,0.00422522849361697,13904,,,,,,,,,,,,,,,,,,,,,,,,,0.00966209481032106,0.142882193895118,13904,,,0,0
37,Male,hstroke,2015,Indonesia,0.0019375302344116,0.00273608165060382,0.00246365877245794,0.0038149863330788,0.000272422878145879,2035569,,,,,,,,,,,,,,,,,,,,,,,,,0.000784097254592017,0.121412950733579,2035569,,,0,0
53,Male,hhd,2034,Indonesia,0.00643256608655736,0.0122233811749449,0.0118671387118091,0.00142971864397194,0.000356242463135846,1515539,,,,,,,,,,,,,,,,,,,,,,,,,0.000615967112915967,0.377488413497297,1515539,,,0,0
4,Male,hhd,2012,Indonesia,0.00141916875727295,0.00142864200738484,0.00142864200738484,0,0,2445500,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2445500,,,0,0
30,Male,hstroke,2011,Indonesia,0.00182089666823368,0.00218528823566071,0.00206870650349423,0.00262946595502502,0.000116581732166481,2157238.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000351369003986302,0.0261109353518472,2157238.5,,,0,0
28,Female,cmd,2017,Indonesia,0.00114707926972108,0.00139046699105303,0.00138145639641015,0.0001432374624939,9.01059464288253e-06,2073453,,,,,,,,,,,,,,,,,,,,,,,,,9.36907173377606e-06,0.0915291533889777,2073453,,,0,0
56,Female,hhd,2041,Indonesia,0.00395274037285872,0.00882243646338343,0.00858358525482426,0.00150488522605728,0.000238851208559176,1374725.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000375122991964336,0.264812834116088,1374725.5,,,0,0
51,Male,dm2,2012,Indonesia,0.00642969564356134,0.0117017429272425,0.0111698986667318,0.0896494919135054,0.000531844260510688,1326916.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00508595927015801,0.00680734548561573,1326916.5,,,0,0
11,Male,hstroke,2034,Indonesia,0.000392277877806945,0.000564954795624549,0.000560486045486117,0.00085988199551982,4.46875013843198e-06,2434486.5,,,,,,,,,,,,,,,,,,,,,,,,,3.47441108574087e-05,0.00923199798899204,2434486.5,,,0,0
82,Male,dm2,2027,Indonesia,0.0451215836212299,0.08231293384454,0.0773613696173097,0.14182376683137,0.00495156422723024,138725.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00419773161568678,0.0212591994553611,138725.5,,,0,0
68,Male,dm2,2001,Indonesia,0.0216457901203757,0.0396861479991167,0.0377114049158964,0.110397719310473,0.0019747430832203,414594.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00196737044399024,0.0292797983174081,414594.5,,,0,0
44,Female,hhd,2038,Indonesia,0.00258941827998773,0.00437301948798985,0.00429106682397844,0.0007458167841148,8.19526640114054e-05,1870906,,,,,,,,,,,,,,,,,,,,,,,,,0.000146827998190901,0.128724323448931,1870906,,,0,0
48,Female,cmd,2019,Indonesia,0.00318883725570674,0.00549213160274273,0.00547576361532368,0.00014255910824098,1.63679874190492e-05,1750710,,,,,,,,,,,,,,,,,,,,,,,,,2.52422774624104e-05,0.138064718156002,1750710,,,0,0
4,Male,cmd,2019,Indonesia,0.00110273241349118,0.00111048244866982,0.00110876891150586,0.00020872230579875,1.7135371639608e-06,2445488.5,,,,,,,,,,,,,,,,,,,,,,,,,2.12011509316633e-06,0.00899527221664294,2445488.5,,,0,0
16,Male,istroke,2020,Indonesia,0.0011272823885185,0.00109233671015596,0.0010900376001651,0.00141878460700068,2.29910999086046e-06,2273410,,,,,,,,,,,,,,,,,,,,,,,,,0.00014553351043873,0.00348077860076337,2273410,,,0,0
11,Female,rhd,2017,Indonesia,0.000448331736909388,0.000470028393728108,0.000458002388405622,0.0013930980634481,1.20260053224859e-05,2268864.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000371751516000593,0.00870311796129726,2268864.5,,,0,0
85,Male,hstroke,2022,Indonesia,0.0564569391482383,0.0981125431543314,0.091434773372716,0.00828465415990704,0.00667776978161535,76309.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00485760522010408,0.615209707414121,76309.5,,,0,0
4,Female,istroke,2011,Indonesia,0.00118519671306543,0.00119746104293712,0.00119622146587485,0.0003736110330061,1.2395770622749e-06,2311788.5,,,,,,,,,,,,,,,,,,,,,,,,,5.30156850319454e-05,0.00195048791044325,2311788.5,,,0,0
84,Female,cmd,2025,Indonesia,0.036551931759674,0.0685436286734758,0.0681946757775856,0.00293056850323136,0.000348952895890185,162437,,,,,,,,,,,,,,,,,,,,,,,,,0.00068457182861636,0.113274372261944,162437,,,0,0
53,Female,ihd,2013,Indonesia,0.00425814609393895,0.00781686990722369,0.00665540984784945,0.0296045362730968,0.00116146005937424,1279957.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00271492420899812,0.0447523793403255,1279957.5,,,0,0
71,Male,ihd,2030,Indonesia,0.0221443434667478,0.0423874435287575,0.0356782440858371,0.0969260295998791,0.00670919944292037,445888.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00765933400856291,0.0414363745759668,445888.5,,,0,0
31,Female,rhd,2030,Indonesia,0.0011280310065842,0.00166352045053179,0.00163167296919991,0.00884127069711574,3.1847481331875e-05,2050287,,,,,,,,,,,,,,,,,,,,,,,,,6.96908412921923e-05,0.00294843052528471,2050287,,,0,0
50,Female,rhd,2033,Indonesia,0.00318763168616537,0.00626323776254954,0.00622524371022985,0.00702564690748154,3.79940523196933e-05,1677233,,,,,,,,,,,,,,,,,,,,,,,,,5.40520425413048e-05,0.00441042948375631,1677233,,,0,0
45,Female,rhd,2050,Indonesia,0.00265085148134345,0.00461753916627301,0.00457452693970511,0.00795546107465748,4.30122265678919e-05,1845379,,,,,,,,,,,,,,,,,,,,,,,,,3.45339861674865e-05,0.00395231931372464,1845379,,,0,0
81,Female,rhd,2043,Indonesia,0.0268228007989424,0.0545961653914998,0.0545628481460964,0.00247201257618556,3.3317245403372e-05,259494,,,,,,,,,,,,,,,,,,,,,,,,,3.65590165946042e-05,0.00672768181493983,259494,,,0,0
62,Female,istroke,2007,Indonesia,0.00816835173411519,0.0158350072113143,0.0149164821461378,0.0273632199269572,0.000918525065176569,703523,,,,,,,,,,,,,,,,,,,,,,,,,0.00453841393608412,0.0255706560192517,703523,,,0,0
77,Female,hstroke,2013,Indonesia,0.019263895170996,0.0392646285891685,0.0336267962742677,0.0117469580785566,0.00563783231490078,345825.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00626599599700059,0.66108380353181,345825.5,,,0,0
61,Female,ihd,2012,Indonesia,0.00732879762090511,0.0144863186199083,0.0123672193566039,0.049214191047654,0.0021190992633044,775303,,,,,,,,,,,,,,,,,,,,,,,,,0.00722436175859411,0.0505141832280996,775303,,,0,0
19,Female,rhd,2011,Indonesia,0.00113889118454562,0.00127676108319118,0.00124810340682551,0.00426998023470456,2.86576763656708e-05,2100591,,,,,,,,,,,,,,,,,,,,,,,,,0.000616769889391416,0.0080991438960263,2100591,,,0,0
63,Male,ihd,2023,Indonesia,0.0132970808412839,0.0254288009452827,0.0209318385853053,0.070682956841185,0.00449696235997737,887925.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00557670591720488,0.0536220504750027,887925.5,,,0,0
24,Female,dm2,2001,Indonesia,0.00135193691775598,0.00148589007971851,0.00147955078642706,0.014501283999449,6.33929329144912e-06,2024559.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00184882981011583,0.000643502248271121,2024559.5,,,0,0
58,Male,ihd,2032,Indonesia,0.00849766706932267,0.0172717613001425,0.0139624688008027,0.0538638393391484,0.00330929249933973,1215057.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00901605284489673,0.0864110138807485,1215057.5,,,0,0
27,Male,istroke,2029,Indonesia,0.00170935853629077,0.00165756319836516,0.00164949642915281,0.0028941657791335,8.06676921234697e-06,2177979.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000214943564812733,0.00287059827912205,2177979.5,,,0,0
1,Female,hhd,2050,Indonesia,0.00159122011503799,0.00210925776222,0.00210925776222,0,0,2218772,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2218772,,,0,0
69,Female,istroke,2010,Indonesia,0.0126310169899979,0.0259437346199812,0.0234971884981185,0.0430537268723202,0.00244654612186272,574705,,,,,,,,,,,,,,,,,,,,,,,,,0.00296352631316805,0.0508441538126413,574705,,,0,0
17,Female,hhd,2039,Indonesia,0.000707271349091833,0.00102197008098209,0.00102044358564204,2.84843193595e-05,1.52649534005173e-06,2148735.5,,,,,,,,,,,,,,,,,,,,,,,,,1.04625477590039e-05,0.076114956714208,2148735.5,,,0,0
85,Female,hhd,2000,Indonesia,0.0434207094197163,0.0813690817471924,0.0784416939109011,0.031299401166875,0.00292738783629133,54101,,,,,,,,,,,,,,,,,,,,,,,,,0.00368411073288294,0.0870885348491924,54101,,,0,0
1,Female,rhd,2019,Indonesia,0.00209750775642042,0.00210925776222,0.0021071553899691,4.73638338241e-05,2.10237225089607e-06,2218772,,,,,,,,,,,,,,,,,,,,,,,,,3.63988130822441e-05,0.053714920205789,2218772,,,0,0
42,Female,ihd,2028,Indonesia,0.00242338327554771,0.00388398013142353,0.0033397126002654,0.0122812612181697,0.000544267531158135,1931948,,,,,,,,,,,,,,,,,,,,,,,,,0.000924508042291476,0.0627596062163715,1931948,,,0,0
36,Female,hhd,2035,Indonesia,0.0014059865364805,0.00217587742146783,0.00215219631597955,0.00029208509411574,2.36811054882749e-05,2096348,,,,,,,,,,,,,,,,,,,,,,,,,4.56495429725537e-05,0.0568850785319321,2096348,,,0,0
37,Female,hhd,2009,Indonesia,0.00171263104164409,0.00226219574560053,0.0022414721003016,0.0003175869516477,2.07236452989315e-05,1848353.5,,,,,,,,,,,,,,,,,,,,,,,,,4.50229243422458e-05,0.045004689781949,1848353.5,,,0,0
72,Male,hstroke,2009,Indonesia,0.0285656691019687,0.0542988781784283,0.0470166923700422,0.0106001862940224,0.00728218580838603,371951,,,,,,,,,,,,,,,,,,,,,,,,,0.00735602673359949,0.811759831563782,371951,,,0,0
20,Male,hstroke,2003,Indonesia,0.00169419546700134,0.00181705082474422,0.00177964483857207,0.00158310471137584,3.7405986172153e-05,2260943.5,,,,,,,,,,,,,,,,,,,,,,,,,7.22286870324525e-05,0.0256401711615965,2260943.5,,,0,0
42,Female,ihd,2046,Indonesia,0.00231264639816363,0.00388398013142353,0.0033397126002654,0.0122812612181697,0.000544267531158135,1931948,,,,,,,,,,,,,,,,,,,,,,,,,0.000924508042291476,0.0779250027432096,1931948,,,0,0
2,Female,hhd,2014,Indonesia,0.00193449552981725,0.00194656421733734,0.00194656421733734,0,0,2435906.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2435906.5,,,0,0
48,Female,cmd,2050,Indonesia,0.0029007312616298,0.00549213160274273,0.00547576361532368,0.00014255910824098,1.63679874190492e-05,1750710,,,,,,,,,,,,,,,,,,,,,,,,,2.52422774624104e-05,0.156692782632838,1750710,,,0,0
8,Female,cmd,2045,Indonesia,0.000271264849160977,0.000491470910493677,0.00048960645880428,0.0001524526537909,1.86445168939699e-06,2387736,,,,,,,,,,,,,,,,,,,,,,,,,4.49869996353812e-06,0.00832793571834495,2387736,,,0,0
41,Male,dm2,2032,Indonesia,0.00234281875563598,0.00357030211029402,0.00344701302373059,0.0661749382406147,0.000123289086563431,2009934.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00667259109997902,0.00178586112152625,2009934.5,,,0,0
36,Male,dm2,2050,Indonesia,0.00171251261439886,0.00250265917395117,0.00244655364556058,0.0499539461794136,5.61055283905897e-05,2172936.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00469880894119025,0.00118613502137702,2172936.5,,,0,0
28,Male,cmd,2020,Indonesia,0.00169097237448125,0.00174610114003564,0.00173566038672894,0.0001983054988753,1.04407533066961e-05,2167667,,,,,,,,,,,,,,,,,,,,,,,,,1.03575899295227e-05,0.110636994744834,2167667,,,0,0
64,Male,istroke,2034,Indonesia,0.0130038832110816,0.026770373668407,0.0250532973923946,0.051831202268885,0.00171707627601248,822687.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00909367271014423,0.068567203416756,822687.5,,,0,0
49,Male,istroke,2037,Indonesia,0.00532858736975954,0.00892371646222415,0.00867889318732422,0.0157267223257674,0.000244823274899932,1714970,,,,,,,,,,,,,,,,,,,,,,,,,0.00230495588604233,0.0250632871079302,1714970,,,0,0
31,Female,dm2,2035,Indonesia,0.00107736929629422,0.00166352045053179,0.00164641263990345,0.0296737145218336,1.71078106283385e-05,2050287,,,,,,,,,,,,,,,,,,,,,,,,,0.00374229824726186,0.000661409853262157,2050287,,,0,0
85,Male,dm2,2033,Indonesia,0.0534506874443807,0.0981125431543314,0.0924451488649494,0.132255461168071,0.00566739428938194,76309.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00901774406459642,0.0327557007175671,76309.5,,,0,0
71,Female,istroke,2047,Indonesia,0.0120434476414413,0.0267286413266036,0.0237742361820605,0.0465952981749394,0.00295440514454314,570655,,,,,,,,,,,,,,,,,,,,,,,,,0.00582161351687042,0.052373379395518,570655,,,0,0
7,Male,hhd,2029,Indonesia,0.00042437199575996,0.000581563056909728,0.000581563056909728,0,0,2555431.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2555431.5,,,0,0
55,Female,rhd,2004,Indonesia,0.00665324088039279,0.0106509576247809,0.0105904419348506,0.00609507469380326,6.05156899302778e-05,770976.5,,,,,,,,,,,,,,,,,,,,,,,,,6.41565431307332e-05,0.0114141292529873,770976.5,,,0,0
40,Male,hhd,2021,Indonesia,0.00229960649701057,0.00332854176791041,0.00327423568228718,0.0004496168464033,5.43060856232287e-05,2054920,,,,,,,,,,,,,,,,,,,,,,,,,0.00022913683524504,0.167126859250984,2054920,,,0,5.23559797624366e-05
84,Female,hhd,2002,Indonesia,0.0396627676498181,0.0753491393523885,0.0726762684624787,0.0292717613972808,0.00267287088990982,69547,,,,,,,,,,,,,,,,,,,,,,,,,0.00279700108929247,0.0868577486388061,69547,,,0,0
53,Female,istroke,2003,Indonesia,0.00432514354861145,0.00744270722123521,0.00720774349669624,0.0144009938097506,0.000234963724538964,800717.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00135508495507623,0.0163233310614921,800717.5,,,0,0
1,Male,istroke,2045,Indonesia,0.00117091895019207,0.00230042957733526,0.00229973626011999,0.0001636451033077,6.93317215276659e-07,2340024.5,,,,,,,,,,,,,,,,,,,,,,,,,2.65386117214143e-05,0.00256792887804223,2340024.5,,,0,0
55,Male,cmd,2011,Indonesia,0.00837588561553283,0.015403106853433,0.0153443421467743,0.0001977352309904,5.87647066586349e-05,1035770.5,,,,,,,,,,,,,,,,,,,,,,,,,4.7296790403411e-05,0.309341450414121,1035770.5,,,0,0
64,Female,hhd,2016,Indonesia,0.00823666628267825,0.0169857459672992,0.0164605964421631,0.00528435543482652,0.000525149525136022,777873.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00118052534927683,0.0960842858106787,777873.5,,,0,0
49,Female,istroke,2029,Indonesia,0.00315946938071871,0.00587768468264613,0.00570445150425205,0.0104145874644635,0.000173233178394084,1717862.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000847294303764445,0.0287551079832053,1717862.5,,,0,0
85,Female,dm2,2001,Indonesia,0.0429502050758934,0.0804627034105513,0.0770381903178864,0.0922965371734351,0.00342451309266485,55484.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00358303487471597,0.0208506788446206,55484.5,,,0,0
61,Female,dm2,2047,Indonesia,0.00598794864567639,0.013404175095103,0.0125438476632277,0.135904018118316,0.000860327431875261,1088178,,,,,,,,,,,,,,,,,,,,,,,,,0.0119065718092462,0.00568207752236373,1088178,,,0,0
53,Female,hstroke,2031,Indonesia,0.00360363810607244,0.00748136705761312,0.00610628705961792,0.00871072710326298,0.0013750799979952,1540073.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0018563783635468,0.182809394041819,1540073.5,,,0,0
3,Male,ihd,2030,Indonesia,0.000828820454575894,0.00128678891258985,0.00128678891258985,0,0,2414830,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2414830,,,0,0
23,Male,hstroke,2050,Indonesia,0.00156462880903774,0.00157190075095685,0.00153398426847601,0.00170590033754452,3.79164824808447e-05,2267661.5,,,,,,,,,,,,,,,,,,,,,,,,,8.74496906360036e-05,0.0429028589979828,2267661.5,,,0,0
88,Male,rhd,2009,Indonesia,0.0755248041959183,0.128569304062257,0.128509935291038,0.00134671001910616,5.93687712188458e-05,21563.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000141151233830599,0.0356562378004541,21563.5,,,0,0
81,Female,hhd,2016,Indonesia,0.0280147513218575,0.0564936795409149,0.0543497067649358,0.0236602611768575,0.0021439727759791,233937.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00246374726798964,0.0814498293818333,233937.5,,,0,0
37,Male,istroke,2023,Indonesia,0.00189818721384621,0.00260326074075957,0.00257595073987724,0.0057215602347659,2.73100008823359e-05,2146181,,,,,,,,,,,,,,,,,,,,,,,,,0.000779579250336586,0.00788798285382722,2146181,,,0,0
54,Male,hhd,2008,Indonesia,0.00788847711849804,0.0142153671397398,0.013791451070373,0.0014377906388645,0.000423916069366731,951032.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000754954329049788,0.371887792674479,951032.5,,,0,0
52,Female,dm2,2020,Indonesia,0.00371068135799286,0.00703434392235635,0.00671592185589363,0.0983372307258602,0.00031842206646272,1590457,,,,,,,,,,,,,,,,,,,,,,,,,0.0063071372163358,0.0025922708998257,1590457,,,0,1.2684361855104e-05
31,Female,dm2,2033,Indonesia,0.00109667311194943,0.00166352045053179,0.00164641263990345,0.0296737145218336,1.71078106283385e-05,2050287,,,,,,,,,,,,,,,,,,,,,,,,,0.00374229824726186,0.000658661782550752,2050287,,,0,0
24,Female,cmd,2023,Indonesia,0.000993617598237503,0.00120217879773007,0.00119479147975014,0.00016877550727344,7.387317979935e-06,2130662.5,,,,,,,,,,,,,,,,,,,,,,,,,8.85354932258107e-06,0.0657825771238641,2130662.5,,,0,0
66,Female,istroke,2005,Indonesia,0.0101429849105767,0.0200157429016893,0.01875251154713,0.0364840497300987,0.00126323135455929,610150.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00223078640077091,0.0359112212789427,610150.5,,,0,0
24,Male,ihd,2006,Indonesia,0.00171392124761261,0.00188071287146245,0.00181353457006609,0.00300404569113338,6.71783013963544e-05,2214992,,,,,,,,,,,,,,,,,,,,,,,,,0.000793483037075666,0.025378231792591,2214992,,,0,0
55,Female,ihd,2042,Indonesia,0.0037492519906007,0.00837541332812666,0.0070488060806498,0.0313634097528306,0.00132660724747686,1427948,,,,,,,,,,,,,,,,,,,,,,,,,0.00460132791535105,0.0798403775450042,1427948,,,0,0
56,Female,cmd,2021,Indonesia,0.0044744289101927,0.00882243646338343,0.00880055579576469,0.00011844556899866,2.18806676187386e-05,1374725.5,,,,,,,,,,,,,,,,,,,,,,,,,3.5139376386875e-05,0.133040978194014,1374725.5,,,0,0.000157608927994802
92,Female,hhd,2017,Indonesia,0.0724481160461883,0.125770153986552,0.120759213734843,0.0369168020189399,0.00501094025170856,17596.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00592142492112672,0.142406762985487,17596.5,,,0,0
89,Female,istroke,2000,Indonesia,0.0601413320279266,0.107913611024308,0.0909047338448003,0.0615453566154943,0.0170088771795078,20149.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0203364314868105,0.257237805131359,20149.5,,,0,0
24,Male,hstroke,2006,Indonesia,0.00171392124761261,0.00188071287146245,0.00183098482597826,0.00191704727373514,4.97280454841831e-05,2214992,,,,,,,,,,,,,,,,,,,,,,,,,0.000100038716726645,0.0318332850554455,2214992,,,0,0
80,Male,istroke,2018,Indonesia,0.039221469883862,0.0729195770266784,0.0638367017921007,0.106969915062156,0.00908287523457765,185246,,,,,,,,,,,,,,,,,,,,,,,,,0.0128853113914018,0.068392850627188,185246,,,0,0
22,Male,rhd,2027,Indonesia,0.00160368958133339,0.00155048513910478,0.00153704077936131,0.0052154866528626,1.34443597434644e-05,2296296.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000358637192187006,0.00185849681585455,2296296.5,,,0,0
13,Male,hhd,2006,Indonesia,0.000970185246029063,0.00101344447627623,0.00101320546338535,5.51969322094e-06,2.39012890884858e-07,2236621.5,,,,,,,,,,,,,,,,,,,,,,,,,1.90873112367852e-06,0.0102990718854103,2236621.5,,,0,0
80,Female,hhd,2035,Indonesia,0.0249911883591687,0.0501073171266397,0.048144227282166,0.0227821994688155,0.0019630898444737,293893,,,,,,,,,,,,,,,,,,,,,,,,,0.0023457487025785,0.080319872840615,293893,,,0,0
66,Female,ihd,2034,Indonesia,0.00850641599054412,0.018110569499084,0.0153511908575759,0.0604490144039768,0.0027593786415081,787920.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00906614486895593,0.0422421181150291,787920.5,,,0,0
23,Male,hhd,2041,Indonesia,0.00158301539433289,0.00157190075095685,0.00156883383141996,8.262978392412e-05,3.06691953689673e-06,2267661.5,,,,,,,,,,,,,,,,,,,,,,,,,1.76273292787737e-05,0.078594688107594,2267661.5,,,0,0
74,Male,istroke,2013,Indonesia,0.0286149240586478,0.0551434366635896,0.0493553406999587,0.0879855101392819,0.00578809596363088,335706.5,,,,,,,,,,,,,,,,,,,,,,,,,0.016927915194577,0.0698628610766864,335706.5,,,0,0
94,Male,rhd,2033,Indonesia,0.133970530075392,0.232856619355618,0.232722510586096,0.00104710985990443,0.000134108769521078,4224.5,,,,,,,,,,,,,,,,,,,,,,,,,8.02039768636998e-05,0.0346167560430092,4224.5,,,0,0
75,Male,dm2,2016,Indonesia,0.0279335395519358,0.0542901822159934,0.0507487779739094,0.138209712196167,0.00354140424208393,317446.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0054522094184714,0.0213368309201451,317446.5,,,0,0
4,Male,cmd,2001,Indonesia,0.00226417983781425,0.0022768618726642,0.00227464966147544,0.000158750787468075,2.21221118875686e-06,2349333,,,,,,,,,,,,,,,,,,,,,,,,,4.37176711114071e-06,0.0151385394118393,2349333,,,0,0
58,Male,rhd,2000,Indonesia,0.0104803188229213,0.01834676284497,0.0183103979898327,0.00438846068235002,3.63648551372785e-05,653517,,,,,,,,,,,,,,,,,,,,,,,,,3.7576675461604e-05,0.00775722523546391,653517,,,0,0
87,Female,cmd,2016,Indonesia,0.0452481654853881,0.084056605797474,0.0835610867775259,0.0042429114861822,0.000495519019948091,74505,,,,,,,,,,,,,,,,,,,,,,,,,0.00107484781109567,0.0797137106621554,74505,,,0,0
72,Male,istroke,2050,Indonesia,0.021557077918795,0.0452855314515018,0.0409095217833254,0.0801493209792378,0.00437600966817647,415699.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0146084981734139,0.067543083379321,415699.5,,,0,0
15,Female,istroke,2036,Indonesia,0.00052144622987904,0.000787194973010395,0.000783078536172807,0.00115164776995102,4.1164368375883e-06,2175274,,,,,,,,,,,,,,,,,,,,,,,,,0.0001259608882312,0.00720192405554662,2175274,,,0,0
39,Female,ihd,2014,Indonesia,0.00202717640801924,0.00292476941737241,0.00256924066094473,0.0111006700579908,0.000355528756427686,1901734,,,,,,,,,,,,,,,,,,,,,,,,,0.00143586573912585,0.032872784552224,1901734,,,0,0
16,Male,dm2,2020,Indonesia,0.0011272823885185,0.00109233671015596,0.00108902712680485,0.00463896165049024,3.30958335111037e-06,2273410,,,,,,,,,,,,,,,,,,,,,,,,,0.00168347629554602,0.000412302577609224,2273410,,,0,0
70,Male,istroke,2007,Indonesia,0.0251984387052247,0.0474220134358433,0.0430942680930524,0.0753081875076447,0.00432774534279096,417869.5,,,,,,,,,,,,,,,,,,,,,,,,,0.013584355948224,0.0540686722265398,417869.5,,,0,0
10,Male,istroke,2033,Indonesia,0.000395129098570496,0.000569106860945843,0.000568614563574247,0.0008965047470556,4.92297371596082e-07,2435751.5,,,,,,,,,,,,,,,,,,,,,,,,,7.21422101923511e-05,0.000875199111176593,2435751.5,,,0,0
26,Female,hhd,2015,Indonesia,0.00111508583473673,0.00131516290101041,0.00131074517384701,0.00012013513394944,4.41772716339764e-06,2080398.5,,,,,,,,,,,,,,,,,,,,,,,,,2.07370515166719e-05,0.031186477273728,2080398.5,,,0,0
3,Male,hhd,2035,Indonesia,0.000710058241648666,0.00128678891258985,0.00128678891258985,0,0,2414830,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2414830,,,0,0
45,Male,istroke,2023,Indonesia,0.00382782569960648,0.00589364031278659,0.00576914838077415,0.0110642528088433,0.000124491932012436,1862284.5,,,,,,,,,,,,,,,,,,,,,,,,,0.00156332497648975,0.0196658750431866,1862284.5,,,0,0
86,Female,cmd,2032,Indonesia,0.0417149695658289,0.0780022436905919,0.0775609200246383,0.00386174285917032,0.000441323665953542,109253,,,,,,,,,,,,,,,,,,,,,,,,,0.00100861178429346,0.0746215654196816,109253,,,0,0
38,Female,istroke,2001,Indonesia,0.00196050938628246,0.00255436306021393,0.00252079329181827,0.00486092299003016,3.35697683956537e-05,1522703,,,,,,,,,,,,,,,,,,,,,,,,,0.000357730611293728,0.0119602275137664,1522703,,,0,0
89,Female,rhd,2032,Indonesia,0.0552332396531376,0.0997250749091406,0.0996739790146906,0.00178762707716742,5.10958944500192e-05,52438,,,,,,,,,,,,,,,,,,,,,,,,,5.12993304476625e-05,0.014577374763858,52438,,,0,0
32,Male,hstroke,2030,Indonesia,0.00182218433251044,0.00210025290671756,0.00197286893201508,0.0027254196237344,0.000127383974702489,2120154,,,,,,,,,,,,,,,,,,,,,,,,,0.000382805611438999,0.0354292198512863,2120154,,,0,0
38,Male,rhd,2023,Indonesia,0.00202576529924051,0.00284502108314319,0.00282964653566382,0.0073079416632429,1.53745474793689e-05,2115229,,,,,,,,,,,,,,,,,,,,,,,,,1.61037932357561e-05,0.00278488992822868,2115229,,,0,0
43,Female,hhd,2049,Indonesia,0.00241702201691392,0.00412849980970669,0.0040562725629958,0.0006593291862684,7.2227246710889e-05,1905140.5,,,,,,,,,,,,,,,,,,,,,,,,,0.000138737140363694,0.127302673958542,1905140.5,,,0,0
79,Male,hstroke,2038,Indonesia,0.0334667042348352,0.0662534720975986,0.0600664989212328,0.0080292745393944,0.00618697317636584,215380,,,,,,,,,,,,,,,,,,,,,,,,,0.00522965918857301,0.920404496906334,215380,,,0,0
47,Male,rhd,2042,Indonesia,0.00493304623173465,0.00728135888619256,0.00726110400341327,0.006183663782851,2.02548827792937e-05,1789428,,,,,,,,,,,,,,,,,,,,,,,,,3.57457414409795e-05,0.00268345684244713,1789428,,,0,0
